kingdom	phylum	class_name	order	family	genus	species	subspecies	variety	forma	author	status	status-2	nomac_scientific_name	nomac_rank	nomac_parent	nomac_classification
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	coerulum				Lyngbye ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc coerulum	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc coerulum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	commune				Vaucher ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc commune	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc commune
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	entophytum				Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc entophytum	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc entophytum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	kihlmanii				Lemmermann	Gyldig	Ingen_bistatus	Nostoc kihlmanii	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc kihlmanii
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	maculiforme				Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc maculiforme	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc maculiforme
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	microscopicum				Carmichael ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc microscopicum	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc microscopicum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	muscorum				C. Agardh ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc muscorum	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc muscorum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	parmelioides				Kützing ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc parmelioides	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc parmelioides
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	pruniforme				C. Agardh ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc pruniforme	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc pruniforme
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	sphaericum				Vaucher ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc sphaericum	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc sphaericum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	verrucosum				Vaucher ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc verrucosum	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc verrucosum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	zetterstedtii				Areschoug ex Bornet & Flahaul	Gyldig	Ingen_bistatus	Nostoc zetterstedtii	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc zetterstedtii
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	sphaeroides				Kützing	Gyldig	Ingen_bistatus	Nostoc sphaeroides	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc sphaeroides
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	calcicola				Bréb. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc calcicola	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc calcicola
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	carneum				C.Agardh ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc carneum	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc carneum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	cuticulare				(Bréb.) Bornet et Flahault	Gyldig	Ingen_bistatus	Nostoc cuticulare	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc cuticulare
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	flagelliforme				Berkeley & Curtis	Gyldig	Ingen_bistatus	Nostoc flagelliforme	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc flagelliforme
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	foliaceum				Moug. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc foliaceum	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc foliaceum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	humifusum				Carmich. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc humifusum	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc humifusum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	linckia				Bornet ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc linckia	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc linckia
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	macrosporum				Menegh. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc macrosporum	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc macrosporum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	minutum				Desm. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc minutum	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc minutum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	paludosum				Kütz. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc paludosum	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc paludosum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	piscinale				Kütz. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc piscinale	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc piscinale
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	punctiforme				(Kütz.) Har.	Gyldig	Ingen_bistatus	Nostoc punctiforme	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc punctiforme
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	spongiaeforme				C.Agardh ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nostoc spongiaeforme	Species	Nostoc	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nostoc spongiaeforme
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nodularia	harveyana				(Thwaites) Thuret	Gyldig	Ingen_bistatus	Nodularia harveyana	Species	Nodularia	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nodularia harveyana
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nodularia	spumigena				Mertens ex Bornet & Flahault	Gyldig	Ingen_bistatus	Nodularia spumigena	Species	Nodularia	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nodularia spumigena
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nodularia	baltica				Komárek, Hübel & M.Hübel	Gyldig	Ingen_bistatus	Nodularia baltica	Species	Nodularia	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nodularia baltica
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nodularia	litorea				(Kütz.) Thur. ex Komárek, Hübel & M.Hübel	Gyldig	Ingen_bistatus	Nodularia litorea	Species	Nodularia	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nodularia litorea
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nodularia	sphaerocarpa				Bornet & Flahault	Gyldig	Ingen_bistatus	Nodularia sphaerocarpa	Species	Nodularia	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Nodularia sphaerocarpa
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Cylindrospermum	licheniforme				(Bory) Kützing ex Bornet & Flahault	Gyldig	Ingen_bistatus	Cylindrospermum licheniforme	Species	Cylindrospermum	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Cylindrospermum licheniforme
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Cylindrospermum	maius				Kütz. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Cylindrospermum maius	Species	Cylindrospermum	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Cylindrospermum maius
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Cylindrospermum	stagnale				Kütz. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Cylindrospermum stagnale	Species	Cylindrospermum	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Cylindrospermum stagnale
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Aulosira	implexa				Bornet & Flahault	Gyldig	Ingen_bistatus	Aulosira implexa	Species	Aulosira	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Aulosira implexa
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Aulosira	laxa				O. Kirchner ex Bornet & Flahault	Gyldig	Ingen_bistatus	Aulosira laxa	Species	Aulosira	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Aulosira laxa
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	cylindrica				Lemmermann	Gyldig	Ingen_bistatus	Anabaena cylindrica	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena cylindrica
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	pseudoscillatoria				Bory de Saint-Vincent	Gyldig	Ingen_bistatus	Anabaena pseudoscillatoria	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena pseudoscillatoria
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	torulosa				Lagerheim ex Bornet & Flahault	Gyldig	Ingen_bistatus	Anabaena torulosa	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena torulosa
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	circinalis				Rabenhorst	Gyldig	Ingen_bistatus	Anabaena circinalis	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena circinalis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	delicatula				Lemmermann	Gyldig	Ingen_bistatus	Anabaena delicatula	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena delicatula
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	flos-aquae				(Lyngbye) Brébisson ex Bornet & Flauhault	Gyldig	Ingen_bistatus	Anabaena flos-aquae	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena flos-aquae
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	inaequalis				(Kützing) Bornet & Flahault	Gyldig	Ingen_bistatus	Anabaena inaequalis	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena inaequalis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	lemmermannii				P. Richter	Gyldig	Ingen_bistatus	Anabaena lemmermannii	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena lemmermannii
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	mucosa				J. Komárková-Legnerová & P. Eloranta	Gyldig	Ingen_bistatus	Anabaena mucosa	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena mucosa
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	planktonica				Brunnthaler	Gyldig	Ingen_bistatus	Anabaena planktonica	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena planktonica
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	spiroides				Klebahn	Gyldig	Ingen_bistatus	Anabaena spiroides	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena spiroides
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	oscillarioides				Bory ex Bornet & Flahault	Gyldig	Ingen_bistatus	Anabaena oscillarioides	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena oscillarioides
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	aequalis				Borge	Gyldig	Ingen_bistatus	Anabaena aequalis	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena aequalis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	affine				(Lemmerm.) Wacklin, L.Hoffm. & Komárek	Gyldig	Ingen_bistatus	Anabaena affine	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena affine
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	augstumalis				Schmidle	Gyldig	Ingen_bistatus	Anabaena augstumalis	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena augstumalis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	baltica				E.J.Schmidt	Gyldig	Ingen_bistatus	Anabaena baltica	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena baltica
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	echinospora				Skuja	Gyldig	Ingen_bistatus	Anabaena echinospora	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena echinospora
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	elliptica				Lemmerm.	Gyldig	Ingen_bistatus	Anabaena elliptica	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena elliptica
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	lapponica				Borge	Gyldig	Ingen_bistatus	Anabaena lapponica	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena lapponica
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	laxa				A.Braun ex Bornet & Flahault	Gyldig	Ingen_bistatus	Anabaena laxa	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena laxa
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	levanderi				Lemmerm.	Gyldig	Ingen_bistatus	Anabaena levanderi	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena levanderi
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	lohammarii				Skuja	Gyldig	Ingen_bistatus	Anabaena lohammarii	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena lohammarii
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	miniata				Skuja	Gyldig	Ingen_bistatus	Anabaena miniata	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena miniata
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	minutissima				Lemmerm.	Gyldig	Ingen_bistatus	Anabaena minutissima	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena minutissima
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	sphaerica				Bornet & Flahault	Gyldig	Ingen_bistatus	Anabaena sphaerica	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena sphaerica
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	subcylindrica				Borge	Gyldig	Ingen_bistatus	Anabaena subcylindrica	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena subcylindrica
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	tenericaulis				Nygaard	Gyldig	Ingen_bistatus	Anabaena tenericaulis	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena tenericaulis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	verrucosa				J.B.Petersen	Gyldig	Ingen_bistatus	Anabaena verrucosa	Species	Anabaena	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena verrucosa
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Anabaena	spiroides		minimum		Nygaard	Gyldig	Ingen_bistatus	Anabaena spiroides var. minimum	Variety	spiroides	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Nostocaceae - Anabaena spiroides var. minimum
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Microchaete					Thur. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Microchaete	Genus	Microchaetaceae	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Microchaete
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Coleodesmium						Gyldig	Ingen_bistatus	Coleodesmium	Genus	Microchaetaceae	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Coleodesmium
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Tolypothrix					Kütz. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Tolypothrix	Genus	Microchaetaceae	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Tolypothrix
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Fortiea					De Toni	Gyldig	Ingen_bistatus	Fortiea	Genus	Microchaetaceae	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Fortiea
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Hassallia					Berk. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Hassallia	Genus	Microchaetaceae	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Hassallia
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Hassallia	bouteillei				Bornet & Flahault	Gyldig	Ingen_bistatus	Hassallia bouteillei	Species	Hassallia	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Hassallia bouteillei
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Hassallia	byssoidea				Hassall ex Bornet & Flahault	Gyldig	Ingen_bistatus	Hassallia byssoidea	Species	Hassallia	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Hassallia byssoidea
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Hassallia	pulvinata				Frémy	Gyldig	Ingen_bistatus	Hassallia pulvinata	Species	Hassallia	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Hassallia pulvinata
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Fortiea	rugulosa				Skuja	Gyldig	Ingen_bistatus	Fortiea rugulosa	Species	Fortiea	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Fortiea rugulosa
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Fortiea	striatula				(Hy) De Toni	Gyldig	Ingen_bistatus	Fortiea striatula	Species	Fortiea	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Fortiea striatula
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Fortiea	tenuissima				(W.West & G.S.West) De Toni	Gyldig	Ingen_bistatus	Fortiea tenuissima	Species	Fortiea	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Fortiea tenuissima
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Tolypothrix	distrota				Kützing ex Bornet & Flahault	Gyldig	Ingen_bistatus	Tolypothrix distrota	Species	Tolypothrix	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Tolypothrix distrota
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Tolypothrix	lanata				(Desvaux) Wartmann ex Bornet & Flahault	Gyldig	Ingen_bistatus	Tolypothrix lanata	Species	Tolypothrix	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Tolypothrix lanata
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Tolypothrix	penicillata				(C.Agardh) Thuret ex Bornet & Flahault	Gyldig	Ingen_bistatus	Tolypothrix penicillata	Species	Tolypothrix	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Tolypothrix penicillata
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Tolypothrix	polymorpha				Lemmermann	Gyldig	Ingen_bistatus	Tolypothrix polymorpha	Species	Tolypothrix	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Tolypothrix polymorpha
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Tolypothrix	saviczii				Kossinskaja	Gyldig	Ingen_bistatus	Tolypothrix saviczii	Species	Tolypothrix	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Tolypothrix saviczii
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Tolypothrix	tenuis				Kützing	Gyldig	Ingen_bistatus	Tolypothrix tenuis	Species	Tolypothrix	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Tolypothrix tenuis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Tolypothrix	distorta				Kütz. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Tolypothrix distorta	Species	Tolypothrix	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Tolypothrix distorta
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Tolypothrix	limbata				Thur. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Tolypothrix limbata	Species	Tolypothrix	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Tolypothrix limbata
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Tolypothrix	rivularis				Hansg.	Gyldig	Ingen_bistatus	Tolypothrix rivularis	Species	Tolypothrix	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Tolypothrix rivularis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Coleodesmium	sagarmathae				Komàrek & Watanabe	Gyldig	Ingen_bistatus	Coleodesmium sagarmathae	Species	Coleodesmium	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Coleodesmium sagarmathae
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Microchaete	grisea				Thuret	Gyldig	Ingen_bistatus	Microchaete grisea	Species	Microchaete	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Microchaete grisea
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Microchaetaceae	Microchaete	tenera				Thur. ex Bornet & Flahault	Gyldig	Ingen_bistatus	Microchaete tenera	Species	Microchaete	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Microchaetaceae - Microchaete tenera
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Hapalosiphonaceae	Hapalosiphon					Nägeli ex Bornet et Flahault	Gyldig	Ingen_bistatus	Hapalosiphon	Genus	Hapalosiphonaceae	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Hapalosiphonaceae - Hapalosiphon
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Hapalosiphonaceae	Hapalosiphon	fontinalis				(C. Agardh) Bornet	Gyldig	Ingen_bistatus	Hapalosiphon fontinalis	Species	Hapalosiphon	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Hapalosiphonaceae - Hapalosiphon fontinalis
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Hapalosiphonaceae	Hapalosiphon	hibernicus				W. West & G.S. West	Gyldig	Ingen_bistatus	Hapalosiphon hibernicus	Species	Hapalosiphon	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Hapalosiphonaceae - Hapalosiphon hibernicus
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Hapalosiphonaceae	Hapalosiphon	intricatus				W. West & G.S. West	Gyldig	Ingen_bistatus	Hapalosiphon intricatus	Species	Hapalosiphon	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Hapalosiphonaceae - Hapalosiphon intricatus
Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Hapalosiphonaceae	Hapalosiphon	flexuosus				Borzí	Gyldig	Ingen_bistatus	Hapalosiphon flexuosus	Species	Hapalosiphon	Bacteria - Cyanobacteria - Cyanophyceae - Nostocales - Hapalosiphonaceae - Hapalosiphon flexuosus
