kingdom	phylum	class_name	order	family	genus	species	subspecies	variety	forma	author	status	status-2
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	strobilus				Parke & Manton	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	tenuispina				Manton	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	throndsenii				Eikrem	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	camella				Leadbeater & Manton 1969	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	quadrikonta				Kawachi & Inouye	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Chrysochromulina	cyatophora					Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Prymnesiales	Braarudosphaeraceae	Braarudosphaera	bigelowii				(Gran & Braarud) Deflandre	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae						Lagerh.	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis					Lagerheim	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	globosa				Scherffel	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	pouchetii				(Hariot)  Lagerheim	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	jahnii					Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	sphaeroides				Büttner, 1911	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	amoeboidea				Büttner, 1911	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	antarctica					Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	cordata					Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	scrobiculata				Moestrup, 1979	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Isochrysidales	Isochrysidaceae						Bourrelly emend. Edvardsen & Eikrem	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Isochrysidales	Noëlaerhabdaceae						Jerkovic	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Isochrysidales	Noëlaerhabdaceae	Emiliania					W.W. Hay & Mohler	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Isochrysidales	Noëlaerhabdaceae	Gephyrocapsa					Kamptner	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Isochrysidales	Noëlaerhabdaceae	Ponthosphaera						Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Isochrysidales	Noëlaerhabdaceae	Gephyrocapsa	oceanica				Kamtner	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Isochrysidales	Noëlaerhabdaceae	Emiliania	huxleyi				(Lohmann) Hay & Mohler	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Isochrysidales	Isochrysidaceae	Dicrateria					Parke	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Isochrysidales	Isochrysidaceae	Isochrysis					Parke	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Isochrysidales	Isochrysidaceae	Isochrysis	galbana				Parke emend. Green & Pienaar	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Isochrysidales	Isochrysidaceae	Isochrysis	litoralis				Billard & Gayral	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Isochrysidales	Isochrysidaceae	Dicrateria	gilva				Parke	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Isochrysidales	Isochrysidaceae	Dicrateria	inornata				Parke emend. Green & Pienaar	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Calcidiscaceae						J.R.Young & P.A.Bown	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Coccolithaceae						Poche	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Hymenomonadaceae						Senn	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Pleurochrysidaceae						J.Fresnel & C.Billard	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Pleurochrysidaceae	Pleurochrysis					E.G.Pringsh.	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Pleurochrysidaceae	Chrysotila					Anand, 1937	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Pleurochrysidaceae	Pleurochrysis	dentata				(Johansen & Doucette) Probert	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Pleurochrysidaceae	Pleurochrysis	gayraliae				(Beuffe) Jordan et al.	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Pleurochrysidaceae	Pleurochrysis	placolithoides				Fresnel & Billard	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Pleurochrysidaceae	Pleurochrysis	pseudoroscoffensis				Gayral & Fresnel	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Pleurochrysidaceae	Pleurochrysis	roscoffensis				(Dangeard) Fresnel & Billard	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Hymenomonadaceae	Hymenomonas					F.Stein	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Hymenomonadaceae	Ochrosphaera					Schussnig	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Hymenomonadaceae	Ochrosphaera	neapolitana				Schussnig	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Hymenomonadaceae	Hymenomonas	coronata				Mills	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Hymenomonadaceae	Hymenomonas	roseola				F.Stein	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Coccolithaceae	Coccolithus					E.H.L.Schwarz	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Coccolithaceae	Coccosphaera						Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Coccolithaceae	Crystallolithus						Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Coccolithaceae	Coccolithus	pelagicus					Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Coccolithaceae	Coccolithus	pelagicus	braarudii			(Gaarder) Geisen	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Coccolithaceae	Coccolithus	pelagicus	pelagicus			(Wallich) Schiller	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Calcidiscaceae	Calcidiscus					Kamptner	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Calcidiscaceae	Coccolithophora						Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Calcidiscaceae	Cyclococcolithus						Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Calcidiscaceae	Oolithotus					P.Reinh. in Cohen & P.Reinh.	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Calcidiscaceae	Umbilicosphaera 					Lohmann, 1902	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Calcidiscaceae	Umbilicosphaera hulburtiana					Gaarder 1970	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Calcidiscaceae	Oolithotus	fragilis				(Lohmann) Martini & Müller	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Coccolithophyceae	Coccolithales	Calcidiscaceae	Calcidiscus	leptoporus				(Murray & Blackman) Loeblich & Tappan	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis								Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae						Boudreaux & W.W.Hay	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Balaniger					Thomsen & Oates	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Calyptrolithophora					Heimdal in Heimdal & Gaarder	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Helladosphaera					Kamptner	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Holococcolithophora					R.W.Jordan, L.Cros & Jer.R.Young	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Zygosphaera					Kamptner	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Corisphaera					Kamptner	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Syracolithus					(Kamptner) Deflandre	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Turrisphaera					I. Manton, J. Sutherland & K. Oates	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Turrisphaera	arctica				Manton, Sutherland & Oates, 1976	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Syracolithus	quadriperforatus				(Kamptner) Gaarder 1980	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Syracolithus	dalmaticus				(Kamptner) Loeblich et Tappan, 1963	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Corisphaera	gracilis				Kamptner, 1937	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Zygosphaera	marsilii				(Borsetti & Cati) Heimdal	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Holococcolithophora	shaeroidea				(Schiller) Jordan et al. comb.nov.	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Holococcolithophora	sphaeroidea				(J,Schiller) R.W.Jordan, L.Cros & Jer.R.Young	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Helladosphaera	cornifera				(Schiller) Kamptner	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Calyptrolithophora	papillifera				(Halldal) Heimdal	Gyldig	Ingen_bistatus
Chromista	Haptophyta	Incertae sedis	Incertae sedis	Calyptrosphaeraceae	Balaniger	balticus				Thomsen & Oates	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae								Fritsch	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Incertae sedis									Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Incertae sedis	Incertae sedis								Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Incertae sedis	Incertae sedis	Katablepharidaceae							Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Incertae sedis	Incertae sedis	Katablepharidaceae	Katablepharis					Skuja, 1939	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Incertae sedis	Incertae sedis	Katablepharidaceae	Katablepharis	ovalis				Skuja 1948	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Incertae sedis	Incertae sedis	Katablepharidaceae	Katablepharis	remigera				(Vørs) Clay & Kugrens, 1999	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales							E.G.Pringsh.	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Goniomonadales								Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales							G.Novarino & I.A.N.Lucas	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Tetragonidiales							Kristiansen	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Incertae sedis								Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Incertae sedis	Incertae sedis							Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Incertae sedis	Incertae sedis	Cryptaulax						Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Incertae sedis	Incertae sedis	Cryptaulax	marina				Throndsen, 1969	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Incertae sedis	Incertae sedis	Cryptaulax	conoidea				Skuja	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Incertae sedis	Incertae sedis	Cryptaulax	vulgaris				Skuja	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae						Clay, Kugrens & Lee 1999	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae						B.L.Clay, P.Kugrens & R.E.Lee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae						Novarino & Lucas	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Pyrenomonas					Santore	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhinomonas					D.R.A.Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas					Karsten	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Storeatula					Hill 1991	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Storeatula	major				(Butcher) Hill	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	baltica				Karsten (sensu Zimmermann)	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	lacustris				Pascher et Ruttner	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	lens				Pascher 1913	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	marina				(Dangeard) Lemmermann	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	minuta				Skuja 1948	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	salina				(Wislouch) Hill & Wwtherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	abbreviata				Butcher ex D.R.A.Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	atrorosea				Butcher ex D.R.A.Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	chrysoidea				Butcher ex D.R.A.Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	duplex				D.R.A.Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	falcata				Butcher ex D.R.A.Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	heteromorpha				Butcher ex D.R.A.Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	maculata				Butcher ex D.R.A.Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	nannoplanctica				(Skuja) G.Novarino, I.A.N.Lucas & S.Morrall	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	pusilla				(H.Bachm.) Javorn.	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	stigmatica				(Wislouch) D.R.A.Hill	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	tenuis				Skuja	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas	lacustris		lacustris			Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhinomonas	fulva				(Butcher) Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhinomonas	fragarioides				(Butcher) D.R.A.Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhinomonas	lateralis				(Butcher) D.R.A.Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhinomonas	pauca				D.R.A.Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Pyrenomonadaceae	Rhinomonas	reticulata				(Lucas) Novarrino	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera					Hill 1991 a	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Guillardia					Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Hanusia					J.A.Deane, D.R.A.Hill, S.J.Brett, & McFadden	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Proteomonas					D.R.A.Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Teleaulax					Hill	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Teleaulax	acuta				(Butcher) Hill	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Teleaulax	amphioxeia				(Conrad) Hill	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Hanusia	phi				Deane et al.	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Guillardia	theta				Hill & Wetherbee	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera	cryophila				(Taylor & Lee) Hill	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas					Hansgirg 1885	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Falcomonas					Hill 1991 c	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Komma					D.R.A.Hill	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Komma	caudata				(Geitler) Hill	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Falcomonas	daucoides				D.R.A.Hill	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	placoidea				Butcher	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	diplococca				Butcher, 1967	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	acuta				Butcher	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	baltica				(Büttner) N. Carter, 1937	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	coerulea				(Geitler) Skuja	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	collegionis				Butcher, 1967	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	dispersa				Butcher, 1967	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	extensa				Butcher, 1967	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	mesostigmatica				Butcher, 1967	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	monococca				Butcher, 1967	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	nordstedtii				Hansg.	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	plurococca				Butcher, 1967	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	vectensis				N. Carter, 1937	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	virescens				(Butcher) Butcher, 1967	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	limnetica					Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	reflexa				Kisselew	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Goniomonadales	Goniomonadaceae						Hill 1991 b	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Campylomonadaceae						Clay, Kugrens & Lee 1999	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae						Ehr. 1831	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hemiselmidaceae						Butcher ex P.C. Silva	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hilleaceae						Pascher 1967	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cyathomonadaceae						E.G.Pringsh.	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cyathomonadaceae	Cyathomonas					Fromentel	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cyathomonadaceae	Cyathomonas	truncata					Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hilleaceae	Hillea					Schiller, 1925	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hilleaceae	Hillea marina					Butcher, 1952	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis					Parke 1949	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Planonephros						Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Planonephros	parvula				(Skuja) T.A. Chr.	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	anomala				Butcher	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	brunnescens				Butcher	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	cyclopea				Butcher	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	rufescens				Parke	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	simplex				Butcher	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	virescens				Droop	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	amylifera				Butcher, 1967	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	oculata				Butcher, 1967	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas					Ehr. 1831	Gyldig	Ingen_bistatus
Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Leucocryptos					Butcher	Gyldig	Ingen_bistatus
